departamento,anio,tipo_vehiculo,vehiculos
SAN MARTIN,2011,OMNIBUS,9
SAN MARTIN,2011,CAMIÓN,36
SAN MARTIN,2011,TRAYLER,6
SAN MARTIN,2011,VOLQUETE,3
SAN MARTIN,2011,BICICLETA,4
SAN MARTIN,2011,FURGÓN,8
SAN MARTIN,2011,TRICICLO,5
SAN MARTIN,2011,MOTOKAR,429
SAN MARTIN,2011,MOTO,514
SAN MARTIN,2011,OTROS,19
SAN MARTIN,2012,AUTO,163
SAN MARTIN,2012,CAMIONETA,166
SAN MARTIN,2012,MICROBUS,1
SAN MARTIN,2012,OMNIBUS,9
SAN MARTIN,2012,CAMIÓN,33
SAN MARTIN,2012,TRAYLER,14
SAN MARTIN,2012,VOLQUETE,3
SAN MARTIN,2012,BICICLETA,7
SAN MARTIN,2012,FURGÓN,18
SAN MARTIN,2012,TRICICLO,0
SAN MARTIN,2012,MOTOKAR,409
SAN MARTIN,2012,MOTO,602
SAN MARTIN,2012,OTROS,37
SAN MARTIN,2013,AUTO,232
SAN MARTIN,2013,CAMIONETA,169
SAN MARTIN,2013,MICROBUS,3
SAN MARTIN,2013,OMNIBUS,6
SAN MARTIN,2013,CAMIÓN,30
SAN MARTIN,2013,TRAYLER,8
SAN MARTIN,2013,VOLQUETE,2
SAN MARTIN,2013,BICICLETA,8
SAN MARTIN,2013,FURGÓN,17
SAN MARTIN,2013,TRICICLO,12
SAN MARTIN,2013,MOTOKAR,661
SAN MARTIN,2013,MOTO,680
SAN MARTIN,2013,OTROS,25
SAN MARTIN,2014,AUTO,182
SAN MARTIN,2014,CAMIONETA,128
SAN MARTIN,2014,MICROBUS,17
SAN MARTIN,2014,OMNIBUS,14
SAN MARTIN,2014,CAMIÓN,41
SAN MARTIN,2014,TRAYLER,7
SAN MARTIN,2014,VOLQUETE,8
SAN MARTIN,2014,BICICLETA,12
SAN MARTIN,2014,FURGÓN,29
SAN MARTIN,2014,TRICICLO,0
SAN MARTIN,2014,MOTOKAR,512
SAN MARTIN,2014,MOTO,810
SAN MARTIN,2014,OTROS,22
SAN MARTIN,2015,AUTOMOVIL,147
SAN MARTIN,2015,STATION WAGON,17
SAN MARTIN,2015,CAMIONETA PICKUP,61
SAN MARTIN,2015,CAMIONETA RURAL,69
SAN MARTIN,2015,CAMIONETA PANEL,6
SAN MARTIN,2015,OMNIBUS,12
SAN MARTIN,2015,CAMION,38
SAN MARTIN,2015,REMOLCADOR,7
SAN MARTIN,2015,REMOLQUE Y SEMIREMOLQUE,9
SAN MARTIN,2015,VEHÍCULO NO IDENTIFICADO,9
SAN MARTIN,2015,MOTO,931
SAN MARTIN,2015,MOTOKAR,420
SAN MARTIN,2015,TRICICLO,0
SAN MARTIN,2015,FURGONETA,12
SAN MARTIN,2015,BICICLETA,3
SAN MARTIN,2015,VEHÍCULO IDENTIFICADO,0
SAN MARTIN,2015,OTRO,1
SAN MARTIN,2016,AUTOMOVIL,281
SAN MARTIN,2016,STATION WAGON,12
SAN MARTIN,2016,CAMIONETA PICKUP,100
SAN MARTIN,2016,CAMIONETA RURAL,150
SAN MARTIN,2016,CAMIONETA PANEL,7
SAN MARTIN,2016,OMNIBUS,16
SAN MARTIN,2016,CAMION,77
SAN MARTIN,2016,REMOLCADOR,21
SAN MARTIN,2016,REMOLQUE Y SEMIREMOLQUE,15
SAN MARTIN,2016,VEHÍCULO NO IDENTIFICADO,28
SAN MARTIN,2016,MOTO,1400
SAN MARTIN,2016,MOTOKAR,822
SAN MARTIN,2016,TRICICLO,3
SAN MARTIN,2016,FURGONETA,29
SAN MARTIN,2016,BICICLETA,16
SAN MARTIN,2016,VEHÍCULO IDENTIFICADO,27
SAN MARTIN,2016,OTRO,22
SAN MARTIN,2017,AUTOMOVIL,229
SAN MARTIN,2017,STATION WAGON,11
SAN MARTIN,2017,CAMIONETA PICKUP,77
SAN MARTIN,2017,CAMIONETA RURAL,100
SAN MARTIN,2017,CAMIONETA PANEL,14
SAN MARTIN,2017,OMNIBUS,20
SAN MARTIN,2017,CAMION,59
SAN MARTIN,2017,REMOLCADOR,14
SAN MARTIN,2017,REMOLQUE Y SEMIREMOLQUE,15
SAN MARTIN,2017,VEHÍCULO NO IDENTIFICADO,26
SAN MARTIN,2017,MOTO,984
SAN MARTIN,2017,MOTOKAR,574
SAN MARTIN,2017,TRICICLO,2
SAN MARTIN,2017,FURGONETA,18
SAN MARTIN,2017,BICICLETA,10
SAN MARTIN,2017,VEHÍCULO IDENTIFICADO,18
SAN MARTIN,2017,OTRO,90
SAN MARTIN,2018,AUTOMOVIL,177
SAN MARTIN,2018,STATION WAGON,2
SAN MARTIN,2018,CAMIONETA PICKUP,99
SAN MARTIN,2018,CAMIONETA RURAL,63
SAN MARTIN,2018,CAMIONETA PANEL,4
SAN MARTIN,2018,OMNIBUS,12
SAN MARTIN,2018,CAMION,70
SAN MARTIN,2018,REMOLCADOR,18
SAN MARTIN,2018,REMOLQUE Y SEMIREMOLQUE,7
SAN MARTIN,2018,VEHÍCULO NO IDENTIFICADO,2
SAN MARTIN,2018,OTROS,47
SAN MARTIN,2018,MOTO,850
SAN MARTIN,2018,MOTOKAR,531
SAN MARTIN,2018,TRICICLO,4
SAN MARTIN,2018,FURGONETA,19
SAN MARTIN,2018,BICICLETA,13
SAN MARTIN,2018,VEHÍCULO IDENTIFICADO,7
SAN MARTIN,2018,OTROS,69
SAN MARTIN,2019,AUTOMOVIL,182
SAN MARTIN,2019,STATION WAGON,4
SAN MARTIN,2019,CAMIONETA PICKUP,53
SAN MARTIN,2019,CAMIONETA RURAL,90
SAN MARTIN,2019,CAMIONETA PANEL,3
SAN MARTIN,2019,OMNIBUS,14
SAN MARTIN,2019,CAMION,59
SAN MARTIN,2019,REMOLCADOR,15
SAN MARTIN,2019,REMOLQUE Y SEMIREMOLQUE,9
SAN MARTIN,2019,VEHÍCULO NO IDENTIFICADO,3
SAN MARTIN,2019,OTROS,43
SAN MARTIN,2019,MOTO,783
SAN MARTIN,2019,MOTOKAR,482
SAN MARTIN,2019,TRICICLO,3
SAN MARTIN,2019,FURGONETA,16
SAN MARTIN,2019,BICICLETA,16
SAN MARTIN,2019,VEHÍCULO IDENTIFICADO,5
SAN MARTIN,2019,OTROS,46
SAN MARTIN,2020,AUTOMOVIL,99
SAN MARTIN,2020,STATION WAGON,0
SAN MARTIN,2020,CAMIONETA PICKUP,47
SAN MARTIN,2020,CAMIONETA RURAL,68
SAN MARTIN,2020,CAMIONETA PANEL,1
SAN MARTIN,2020,OMNIBUS,2
SAN MARTIN,2020,CAMION,59
SAN MARTIN,2020,REMOLCADOR,12
SAN MARTIN,2020,REMOLQUE Y SEMIREMOLQUE,6
SAN MARTIN,2020,VEHÍCULO NO IDENTIFICADO,3
SAN MARTIN,2020,OTROS,37
SAN MARTIN,2020,MOTO,562
SAN MARTIN,2020,MOTOKAR,291
SAN MARTIN,2020,TRICICLO,0
SAN MARTIN,2020,FURGONETA,21
SAN MARTIN,2020,BICICLETA,10
SAN MARTIN,2020,VEHÍCULO IDENTIFICADO,5
SAN MARTIN,2020,OTROS,37
SAN MARTIN,2021,AUTOMOVIL,171
SAN MARTIN,2021,STATION WAGON,0
SAN MARTIN,2021,CAMIONETA PICKUP,44
SAN MARTIN,2021,CAMIONETA RURAL,76
SAN MARTIN,2021,CAMIONETA PANEL,4
SAN MARTIN,2021,OMNIBUS,12
SAN MARTIN,2021,CAMION,59
SAN MARTIN,2021,REMOLCADOR,11
SAN MARTIN,2021,REMOLQUE Y SEMIREMOLQUE,2
SAN MARTIN,2021,VEHÍCULO NO IDENTIFICADO,0
SAN MARTIN,2021,OTROS,46
SAN MARTIN,2021,MOTO,722
SAN MARTIN,2021,MOTOKAR,434
SAN MARTIN,2021,TRICICLO,6
SAN MARTIN,2021,FURGONETA,22
SAN MARTIN,2021,BICICLETA,8
SAN MARTIN,2021,VEHÍCULO IDENTIFICADO,0
SAN MARTIN,2021,OTROS,20
SAN MARTIN,2022,AUTOMOVIL,157
SAN MARTIN,2022,STATION WAGON,2
SAN MARTIN,2022,CAMIONETA PICKUP,90
SAN MARTIN,2022,CAMIONETA RURAL,90
SAN MARTIN,2022,CAMIONETA PANEL,15
SAN MARTIN,2022,OMNIBUS,10
SAN MARTIN,2022,CAMION,57
SAN MARTIN,2022,REMOLCADOR,10
SAN MARTIN,2022,REMOLQUE Y SEMIREMOLQUE,11
SAN MARTIN,2022,VEHÍCULO NO IDENTIFICADO,1
SAN MARTIN,2022,OTROS,34
SAN MARTIN,2022,MOTO,863
SAN MARTIN,2022,MOTOKAR,518
SAN MARTIN,2022,TRICICLO,0
SAN MARTIN,2022,FURGONETA,29
SAN MARTIN,2022,BICICLETA,2
SAN MARTIN,2022,VEHÍCULO IDENTIFICADO,3
SAN MARTIN,2022,OTROS,14
SAN MARTIN,2023,AUTOMOVIL,189
SAN MARTIN,2023,STATION WAGON,3
SAN MARTIN,2023,CAMIONETA PICKUP,76
SAN MARTIN,2023,CAMIONETA RURAL,140
SAN MARTIN,2023,CAMIONETA PANEL,10
SAN MARTIN,2023,OMNIBUS,8
SAN MARTIN,2023,CAMION,60
SAN MARTIN,2023,REMOLCADOR,12
SAN MARTIN,2023,REMOLQUE Y SEMIREMOLQUE,7
SAN MARTIN,2023,VEHÍCULO NO IDENTIFICADO,6
SAN MARTIN,2023,OTROS,43
SAN MARTIN,2023,MOTO,1021
SAN MARTIN,2023,MOTOKAR,526
SAN MARTIN,2023,TRICICLO,2
SAN MARTIN,2023,FURGONETA,23
SAN MARTIN,2023,BICICLETA,3
SAN MARTIN,2023,VEHÍCULO IDENTIFICADO,8
SAN MARTIN,2023,OTROS,36
SAN MARTIN,2024,AUTOMOVIL,216
SAN MARTIN,2024,STATION WAGON,4
SAN MARTIN,2024,CAMIONETA PICKUP,86
SAN MARTIN,2024,CAMIONETA RURAL,120
SAN MARTIN,2024,CAMIONETA PANEL,24
SAN MARTIN,2024,OMNIBUS,8
SAN MARTIN,2024,CAMION,61
SAN MARTIN,2024,REMOLCADOR,14
SAN MARTIN,2024,REMOLQUE Y SEMIREMOLQUE,1
SAN MARTIN,2024,VEHÍCULO NO IDENTIFICADO,3
SAN MARTIN,2024,OTROS,38
SAN MARTIN,2024,MOTO,1256
SAN MARTIN,2024,MOTOKAR,687
SAN MARTIN,2024,TRICICLO,0
SAN MARTIN,2024,FURGONETA,16
SAN MARTIN,2024,BICICLETA,4
SAN MARTIN,2024,VEHÍCULO IDENTIFICADO,5
SAN MARTIN,2024,OTROS,20
TACNA,2008,AUTO,71
TACNA,2008,CAMIONETA,128
TACNA,2008,MICROBUS,28
TACNA,2008,OMNIBUS,11
TACNA,2008,CAMIÓN,15
TACNA,2008,TRAYLER,1
TACNA,2008,VOLQUETE,2
TACNA,2008,BICICLETA,9
TACNA,2008,FURGÓN,1
TACNA,2008,TRICICLO,5
TACNA,2008,MOTOKAR,20
TACNA,2008,MOTO,28
TACNA,2008,OTROS,12
TACNA,2009,AUTO,499
TACNA,2009,CAMIONETA,350
TACNA,2009,MICROBUS,129
TACNA,2009,OMNIBUS,56
TACNA,2009,CAMIÓN,24
TACNA,2009,TRAYLER,1
TACNA,2009,VOLQUETE,14
TACNA,2009,BICICLETA,12
TACNA,2009,FURGÓN,1
TACNA,2009,TRICICLO,11
TACNA,2009,MOTOKAR,82
TACNA,2009,MOTO,88
TACNA,2009,OTROS,48
TACNA,2010,AUTO,846
TACNA,2010,CAMIONETA,473
TACNA,2010,MICROBUS,142
TACNA,2010,OMNIBUS,79
TACNA,2010,CAMIÓN,33
TACNA,2010,TRAYLER,8
TACNA,2010,VOLQUETE,12
TACNA,2010,BICICLETA,15
TACNA,2010,FURGÓN,0
TACNA,2010,TRICICLO,3
TACNA,2010,MOTOKAR,45
TACNA,2010,MOTO,109
TACNA,2010,OTROS,16
TACNA,2011,AUTO,960
TACNA,2011,CAMIONETA,319
TACNA,2011,MICROBUS,90
TACNA,2011,OMNIBUS,81
TACNA,2011,CAMIÓN,31
TACNA,2011,TRAYLER,8
TACNA,2011,VOLQUETE,4
TACNA,2011,BICICLETA,6
TACNA,2011,FURGÓN,10
TACNA,2011,TRICICLO,13
TACNA,2011,MOTOKAR,60
TACNA,2011,MOTO,130
TACNA,2011,OTROS,33
TACNA,2012,AUTO,1020
TACNA,2012,CAMIONETA,482
TACNA,2012,MICROBUS,123
TACNA,2012,OMNIBUS,94
TACNA,2012,CAMIÓN,36
TACNA,2012,TRAYLER,4
TACNA,2012,VOLQUETE,15
TACNA,2012,BICICLETA,21
TACNA,2012,FURGÓN,13
TACNA,2012,TRICICLO,2
TACNA,2012,MOTOKAR,75
TACNA,2012,MOTO,169
TACNA,2012,OTROS,53
TACNA,2013,AUTO,1182
TACNA,2013,CAMIONETA,498
TACNA,2013,MICROBUS,94
TACNA,2013,OMNIBUS,138
TACNA,2013,CAMIÓN,69
TACNA,2013,TRAYLER,8
TACNA,2013,VOLQUETE,19
TACNA,2013,BICICLETA,13
TACNA,2013,FURGÓN,2
TACNA,2013,TRICICLO,10
TACNA,2013,MOTOKAR,76
TACNA,2013,MOTO,206
TACNA,2013,OTROS,61
TACNA,2014,AUTO,1055
TACNA,2014,CAMIONETA,381
TACNA,2014,MICROBUS,187
TACNA,2014,OMNIBUS,207
TACNA,2014,CAMIÓN,60
TACNA,2014,TRAYLER,7
TACNA,2014,VOLQUETE,5
TACNA,2014,BICICLETA,5
TACNA,2014,FURGÓN,23
TACNA,2014,TRICICLO,2
TACNA,2014,MOTOKAR,26
TACNA,2014,MOTO,199
TACNA,2014,OTROS,31
TACNA,2015,AUTOMOVIL,848
TACNA,2015,STATION WAGON,283
TACNA,2015,CAMIONETA PICKUP,149
TACNA,2015,CAMIONETA RURAL,69
TACNA,2015,CAMIONETA PANEL,15
TACNA,2015,OMNIBUS,92
TACNA,2015,CAMION,36
TACNA,2015,REMOLCADOR,2
TACNA,2015,REMOLQUE Y SEMIREMOLQUE,3
TACNA,2015,VEHÍCULO NO IDENTIFICADO,22
TACNA,2015,MOTO,131
TACNA,2015,MOTOKAR,38
TACNA,2015,TRICICLO,1
TACNA,2015,FURGONETA,0
TACNA,2015,BICICLETA,7
TACNA,2015,VEHÍCULO IDENTIFICADO,8
TACNA,2015,OTRO,5
TACNA,2016,AUTOMOVIL,825
TACNA,2016,STATION WAGON,170
TACNA,2016,CAMIONETA PICKUP,56
TACNA,2016,CAMIONETA RURAL,43
TACNA,2016,CAMIONETA PANEL,13
TACNA,2016,OMNIBUS,108
TACNA,2016,CAMION,17
TACNA,2016,REMOLCADOR,4
TACNA,2016,REMOLQUE Y SEMIREMOLQUE,4
TACNA,2016,VEHÍCULO NO IDENTIFICADO,7
TACNA,2016,MOTO,119
TACNA,2016,MOTOKAR,19
TACNA,2016,TRICICLO,5
TACNA,2016,FURGONETA,0
TACNA,2016,BICICLETA,2
TACNA,2016,VEHÍCULO IDENTIFICADO,1
TACNA,2016,OTRO,21
TACNA,2017,AUTOMOVIL,617
TACNA,2017,STATION WAGON,166
TACNA,2017,CAMIONETA PICKUP,111
TACNA,2017,CAMIONETA RURAL,31
TACNA,2017,CAMIONETA PANEL,9
TACNA,2017,OMNIBUS,27
TACNA,2017,CAMION,13
TACNA,2017,REMOLCADOR,8
TACNA,2017,REMOLQUE Y SEMIREMOLQUE,5
TACNA,2017,VEHÍCULO NO IDENTIFICADO,5
TACNA,2017,MOTO,87
TACNA,2017,MOTOKAR,7
TACNA,2017,TRICICLO,3
TACNA,2017,FURGONETA,1
TACNA,2017,BICICLETA,0
TACNA,2017,VEHÍCULO IDENTIFICADO,6
TACNA,2017,OTRO,24
TACNA,2018,AUTOMOVIL,743
TACNA,2018,STATION WAGON,180
TACNA,2018,CAMIONETA PICKUP,88
TACNA,2018,CAMIONETA RURAL,32
TACNA,2018,CAMIONETA PANEL,7
TACNA,2018,OMNIBUS,97
TACNA,2018,CAMION,20
TACNA,2018,REMOLCADOR,2
TACNA,2018,REMOLQUE Y SEMIREMOLQUE,3
TACNA,2018,VEHÍCULO NO IDENTIFICADO,6
TACNA,2018,OTROS,15
TACNA,2018,MOTO,106
TACNA,2018,MOTOKAR,41
TACNA,2018,TRICICLO,1
TACNA,2018,FURGONETA,0
TACNA,2018,BICICLETA,3
TACNA,2018,VEHÍCULO IDENTIFICADO,9
TACNA,2018,OTROS,73
TACNA,2019,AUTOMOVIL,958
TACNA,2019,STATION WAGON,348
TACNA,2019,CAMIONETA PICKUP,96
TACNA,2019,CAMIONETA RURAL,23
TACNA,2019,CAMIONETA PANEL,16
TACNA,2019,OMNIBUS,111
TACNA,2019,CAMION,16
TACNA,2019,REMOLCADOR,3
TACNA,2019,REMOLQUE Y SEMIREMOLQUE,5
TACNA,2019,VEHÍCULO NO IDENTIFICADO,8
TACNA,2019,OTROS,36
TACNA,2019,MOTO,184
TACNA,2019,MOTOKAR,65
TACNA,2019,TRICICLO,2
TACNA,2019,FURGONETA,0
TACNA,2019,BICICLETA,8
TACNA,2019,VEHÍCULO IDENTIFICADO,3
TACNA,2019,OTROS,7
TACNA,2020,AUTOMOVIL,494
TACNA,2020,STATION WAGON,182
TACNA,2020,CAMIONETA PICKUP,89
TACNA,2020,CAMIONETA RURAL,18
TACNA,2020,CAMIONETA PANEL,7
TACNA,2020,OMNIBUS,51
TACNA,2020,CAMION,10
TACNA,2020,REMOLCADOR,1
TACNA,2020,REMOLQUE Y SEMIREMOLQUE,3
TACNA,2020,VEHÍCULO NO IDENTIFICADO,5
TACNA,2020,OTROS,21
TACNA,2020,MOTO,94
TACNA,2020,MOTOKAR,25
TACNA,2020,TRICICLO,0
TACNA,2020,FURGONETA,0
TACNA,2020,BICICLETA,2
TACNA,2020,VEHÍCULO IDENTIFICADO,6
TACNA,2020,OTROS,17
TACNA,2021,AUTOMOVIL,531
TACNA,2021,STATION WAGON,119
TACNA,2021,CAMIONETA PICKUP,89
TACNA,2021,CAMIONETA RURAL,36
TACNA,2021,CAMIONETA PANEL,7
TACNA,2021,OMNIBUS,52
TACNA,2021,CAMION,23
TACNA,2021,REMOLCADOR,2
TACNA,2021,REMOLQUE Y SEMIREMOLQUE,2
TACNA,2021,VEHÍCULO NO IDENTIFICADO,10
TACNA,2021,OTROS,20
TACNA,2021,MOTO,141
TACNA,2021,MOTOKAR,16
TACNA,2021,TRICICLO,1
TACNA,2021,FURGONETA,0
TACNA,2021,BICICLETA,11
TACNA,2021,VEHÍCULO IDENTIFICADO,2
TACNA,2021,OTROS,9
TACNA,2022,AUTOMOVIL,687
TACNA,2022,STATION WAGON,80
TACNA,2022,CAMIONETA PICKUP,70
TACNA,2022,CAMIONETA RURAL,63
TACNA,2022,CAMIONETA PANEL,7
TACNA,2022,OMNIBUS,46
TACNA,2022,CAMION,31
TACNA,2022,REMOLCADOR,7
TACNA,2022,REMOLQUE Y SEMIREMOLQUE,3
TACNA,2022,VEHÍCULO NO IDENTIFICADO,10
TACNA,2022,OTROS,40
TACNA,2022,MOTO,157
TACNA,2022,MOTOKAR,34
TACNA,2022,TRICICLO,2
TACNA,2022,FURGONETA,1
TACNA,2022,BICICLETA,8
TACNA,2022,VEHÍCULO IDENTIFICADO,0
TACNA,2022,OTROS,5
TACNA,2023,AUTOMOVIL,748
TACNA,2023,STATION WAGON,102
TACNA,2023,CAMIONETA PICKUP,79
TACNA,2023,CAMIONETA RURAL,53
TACNA,2023,CAMIONETA PANEL,12
TACNA,2023,OMNIBUS,35
TACNA,2023,CAMION,31
TACNA,2023,REMOLCADOR,5
TACNA,2023,REMOLQUE Y SEMIREMOLQUE,3
TACNA,2023,VEHÍCULO NO IDENTIFICADO,15
TACNA,2023,OTROS,34
TACNA,2023,MOTO,177
TACNA,2023,MOTOKAR,29
TACNA,2023,TRICICLO,1
TACNA,2023,FURGONETA,0
TACNA,2023,BICICLETA,1
TACNA,2023,VEHÍCULO IDENTIFICADO,0
TACNA,2023,OTROS,4
TACNA,2024,AUTOMOVIL,818
TACNA,2024,STATION WAGON,105
TACNA,2024,CAMIONETA PICKUP,112
TACNA,2024,CAMIONETA RURAL,72
TACNA,2024,CAMIONETA PANEL,5
TACNA,2024,OMNIBUS,57
TACNA,2024,CAMION,26
TACNA,2024,REMOLCADOR,1
TACNA,2024,REMOLQUE Y SEMIREMOLQUE,6
TACNA,2024,VEHÍCULO NO IDENTIFICADO,21
TACNA,2024,OTROS,49
TACNA,2024,MOTO,177
TACNA,2024,MOTOKAR,40
TACNA,2024,TRICICLO,1
TACNA,2024,FURGONETA,0
TACNA,2024,BICICLETA,8
TACNA,2024,VEHÍCULO IDENTIFICADO,2
TACNA,2024,OTROS,10
TUMBES,2008,AUTO,94
TUMBES,2008,CAMIONETA,84
TUMBES,2008,MICROBUS,10
TUMBES,2008,OMNIBUS,6
TUMBES,2008,CAMIÓN,16
TUMBES,2008,TRAYLER,8
TUMBES,2008,VOLQUETE,2
TUMBES,2008,BICICLETA,6
TUMBES,2008,FURGÓN,2
TUMBES,2008,TRICICLO,2
TUMBES,2008,MOTOKAR,151
TUMBES,2008,MOTO,78
TUMBES,2008,OTROS,4
TUMBES,2009,AUTO,91
TUMBES,2009,CAMIONETA,65
TUMBES,2009,MICROBUS,2
TUMBES,2009,OMNIBUS,22
TUMBES,2009,CAMIÓN,14
TUMBES,2009,TRAYLER,8
TUMBES,2009,VOLQUETE,0
TUMBES,2009,BICICLETA,3
TUMBES,2009,FURGÓN,2
TUMBES,2009,TRICICLO,0
TUMBES,2009,MOTOKAR,169
TUMBES,2009,MOTO,71
TUMBES,2009,OTROS,9
TUMBES,2010,AUTO,134
TUMBES,2010,CAMIONETA,59
TUMBES,2010,MICROBUS,5
TUMBES,2010,OMNIBUS,15
TUMBES,2010,CAMIÓN,9
TUMBES,2010,TRAYLER,4
TUMBES,2010,VOLQUETE,5
TUMBES,2010,BICICLETA,2
TUMBES,2010,FURGÓN,0
TUMBES,2010,TRICICLO,3
TUMBES,2010,MOTOKAR,156
TUMBES,2010,MOTO,100
TUMBES,2010,OTROS,20
TUMBES,2011,AUTO,120
TUMBES,2011,CAMIONETA,56
TUMBES,2011,MICROBUS,14
TUMBES,2011,OMNIBUS,14
TUMBES,2011,CAMIÓN,16
TUMBES,2011,TRAYLER,3
TUMBES,2011,VOLQUETE,6
TUMBES,2011,BICICLETA,3
TUMBES,2011,FURGÓN,2
TUMBES,2011,TRICICLO,16
TUMBES,2011,MOTOKAR,138
TUMBES,2011,MOTO,85
TUMBES,2011,OTROS,10
TUMBES,2012,AUTO,181
TUMBES,2012,CAMIONETA,82
TUMBES,2012,MICROBUS,12
TUMBES,2012,OMNIBUS,28
TUMBES,2012,CAMIÓN,14
TUMBES,2012,TRAYLER,1
TUMBES,2012,VOLQUETE,4
TUMBES,2012,BICICLETA,2
TUMBES,2012,FURGÓN,0
TUMBES,2012,TRICICLO,16
TUMBES,2012,MOTOKAR,219
TUMBES,2012,MOTO,155
TUMBES,2012,OTROS,42
TUMBES,2013,AUTO,204
TUMBES,2013,CAMIONETA,96
TUMBES,2013,MICROBUS,16
TUMBES,2013,OMNIBUS,13
TUMBES,2013,CAMIÓN,10
TUMBES,2013,TRAYLER,5
TUMBES,2013,VOLQUETE,3
TUMBES,2013,BICICLETA,4
TUMBES,2013,FURGÓN,2
TUMBES,2013,TRICICLO,4
TUMBES,2013,MOTOKAR,252
TUMBES,2013,MOTO,129
TUMBES,2013,OTROS,28
TUMBES,2014,AUTO,178
TUMBES,2014,CAMIONETA,97
TUMBES,2014,MICROBUS,39
TUMBES,2014,OMNIBUS,9
TUMBES,2014,CAMIÓN,23
TUMBES,2014,TRAYLER,7
TUMBES,2014,VOLQUETE,2
TUMBES,2014,BICICLETA,3
TUMBES,2014,FURGÓN,5
TUMBES,2014,TRICICLO,4
TUMBES,2014,MOTOKAR,195
TUMBES,2014,MOTO,118
TUMBES,2014,OTROS,12
TUMBES,2015,AUTOMOVIL,154
TUMBES,2015,STATION WAGON,39
TUMBES,2015,CAMIONETA PICKUP,50
TUMBES,2015,CAMIONETA RURAL,55
TUMBES,2015,CAMIONETA PANEL,6
TUMBES,2015,OMNIBUS,12
TUMBES,2015,CAMION,26
TUMBES,2015,REMOLCADOR,2
TUMBES,2015,REMOLQUE Y SEMIREMOLQUE,1
TUMBES,2015,VEHÍCULO NO IDENTIFICADO,4
TUMBES,2015,MOTO,107
TUMBES,2015,MOTOKAR,203
TUMBES,2015,TRICICLO,1
TUMBES,2015,FURGONETA,8
TUMBES,2015,BICICLETA,4
TUMBES,2015,VEHÍCULO IDENTIFICADO,3
TUMBES,2015,OTRO,1
TUMBES,2016,AUTOMOVIL,213
TUMBES,2016,STATION WAGON,33
TUMBES,2016,CAMIONETA PICKUP,55
TUMBES,2016,CAMIONETA RURAL,44
TUMBES,2016,CAMIONETA PANEL,1
TUMBES,2016,OMNIBUS,4
TUMBES,2016,CAMION,25
TUMBES,2016,REMOLCADOR,5
TUMBES,2016,REMOLQUE Y SEMIREMOLQUE,3
TUMBES,2016,VEHÍCULO NO IDENTIFICADO,9
TUMBES,2016,MOTO,155
TUMBES,2016,MOTOKAR,286
TUMBES,2016,TRICICLO,10
TUMBES,2016,FURGONETA,11
TUMBES,2016,BICICLETA,6
TUMBES,2016,VEHÍCULO IDENTIFICADO,5
TUMBES,2016,OTRO,1
TUMBES,2017,AUTOMOVIL,183
TUMBES,2017,STATION WAGON,17
TUMBES,2017,CAMIONETA PICKUP,22
TUMBES,2017,CAMIONETA RURAL,32
TUMBES,2017,CAMIONETA PANEL,7
TUMBES,2017,OMNIBUS,6
TUMBES,2017,CAMION,21
TUMBES,2017,REMOLCADOR,1
TUMBES,2017,REMOLQUE Y SEMIREMOLQUE,3
TUMBES,2017,VEHÍCULO NO IDENTIFICADO,9
TUMBES,2017,MOTO,143
TUMBES,2017,MOTOKAR,262
TUMBES,2017,TRICICLO,5
TUMBES,2017,FURGONETA,11
TUMBES,2017,BICICLETA,3
TUMBES,2017,VEHÍCULO IDENTIFICADO,5
TUMBES,2017,OTRO,2
TUMBES,2018,AUTOMOVIL,173
TUMBES,2018,STATION WAGON,27
TUMBES,2018,CAMIONETA PICKUP,43
TUMBES,2018,CAMIONETA RURAL,33
TUMBES,2018,CAMIONETA PANEL,2
TUMBES,2018,OMNIBUS,14
TUMBES,2018,CAMION,27
TUMBES,2018,REMOLCADOR,4
TUMBES,2018,REMOLQUE Y SEMIREMOLQUE,5
TUMBES,2018,VEHÍCULO NO IDENTIFICADO,4
TUMBES,2018,OTROS,10
TUMBES,2018,MOTO,173
TUMBES,2018,MOTOKAR,262
TUMBES,2018,TRICICLO,1
TUMBES,2018,FURGONETA,13
TUMBES,2018,BICICLETA,6
TUMBES,2018,VEHÍCULO IDENTIFICADO,1
TUMBES,2018,OTROS,4
TUMBES,2019,AUTOMOVIL,112
TUMBES,2019,STATION WAGON,7
TUMBES,2019,CAMIONETA PICKUP,28
TUMBES,2019,CAMIONETA RURAL,31
TUMBES,2019,CAMIONETA PANEL,2
TUMBES,2019,OMNIBUS,10
TUMBES,2019,CAMION,21
TUMBES,2019,REMOLCADOR,1
TUMBES,2019,REMOLQUE Y SEMIREMOLQUE,0
TUMBES,2019,VEHÍCULO NO IDENTIFICADO,1
TUMBES,2019,OTROS,21
TUMBES,2019,MOTO,130
TUMBES,2019,MOTOKAR,230
TUMBES,2019,TRICICLO,1
TUMBES,2019,FURGONETA,7
TUMBES,2019,BICICLETA,8
TUMBES,2019,VEHÍCULO IDENTIFICADO,3
TUMBES,2019,OTROS,7
TUMBES,2020,AUTOMOVIL,79
TUMBES,2020,STATION WAGON,9
TUMBES,2020,CAMIONETA PICKUP,20
TUMBES,2020,CAMIONETA RURAL,15
TUMBES,2020,CAMIONETA PANEL,6
