departamento,anio,sexo,grupo_etario,heridos
CUSCO,2021,MASCULINO,DE 12 A 17 AÑOS,71
CUSCO,2021,MASCULINO,DE 18 A 29 AÑOS,714
CUSCO,2021,MASCULINO,DE 30 A 59 AÑOS,705
CUSCO,2021,MASCULINO,DE 60 A MÁS AÑOS,71
CUSCO,2021,FEMENINO,DE 0 A 5 AÑOS,22
CUSCO,2021,FEMENINO,DE 6 A 11 AÑOS,33
CUSCO,2021,FEMENINO,DE 12 A 17 AÑOS,49
CUSCO,2021,FEMENINO,DE 18 A 29 AÑOS,309
CUSCO,2021,FEMENINO,DE 30 A 59 AÑOS,288
CUSCO,2021,FEMENINO,DE 60 A MÁS AÑOS,47
CUSCO,2022,MASCULINO,DE 0 A 5 AÑOS,36
CUSCO,2022,MASCULINO,DE 6 A 11 AÑOS,90
CUSCO,2022,MASCULINO,DE 12 A 17 AÑOS,125
CUSCO,2022,MASCULINO,DE 18 A 29 AÑOS,646
CUSCO,2022,MASCULINO,DE 30 A 59 AÑOS,727
CUSCO,2022,MASCULINO,DE 60 A MÁS AÑOS,73
CUSCO,2022,FEMENINO,DE 0 A 5 AÑOS,32
CUSCO,2022,FEMENINO,DE 6 A 11 AÑOS,73
CUSCO,2022,FEMENINO,DE 12 A 17 AÑOS,107
CUSCO,2022,FEMENINO,DE 18 A 29 AÑOS,347
CUSCO,2022,FEMENINO,DE 30 A 59 AÑOS,396
CUSCO,2022,FEMENINO,DE 60 A MÁS AÑOS,89
CUSCO,2023,MASCULINO,DE 0 A 5 AÑOS,44
CUSCO,2023,MASCULINO,DE 6 A 11 AÑOS,96
CUSCO,2023,MASCULINO,DE 12 A 17 AÑOS,114
CUSCO,2023,MASCULINO,DE 18 A 29 AÑOS,690
CUSCO,2023,MASCULINO,DE 30 A 59 AÑOS,698
CUSCO,2023,MASCULINO,DE 60 A MÁS AÑOS,107
CUSCO,2023,FEMENINO,DE 0 A 5 AÑOS,32
CUSCO,2023,FEMENINO,DE 6 A 11 AÑOS,70
CUSCO,2023,FEMENINO,DE 12 A 17 AÑOS,96
CUSCO,2023,FEMENINO,DE 18 A 29 AÑOS,360
CUSCO,2023,FEMENINO,DE 30 A 59 AÑOS,411
CUSCO,2023,FEMENINO,DE 60 A MÁS AÑOS,88
CUSCO,2024,MASCULINO,DE 0 A 5 AÑOS,39
CUSCO,2024,MASCULINO,DE 6 A 11 AÑOS,103
CUSCO,2024,MASCULINO,DE 12 A 17 AÑOS,146
CUSCO,2024,MASCULINO,DE 18 A 29 AÑOS,558
CUSCO,2024,MASCULINO,DE 30 A 59 AÑOS,757
CUSCO,2024,MASCULINO,DE 60 A MÁS AÑOS,130
CUSCO,2024,FEMENINO,DE 0 A 5 AÑOS,22
CUSCO,2024,FEMENINO,DE 6 A 11 AÑOS,94
CUSCO,2024,FEMENINO,DE 12 A 17 AÑOS,102
CUSCO,2024,FEMENINO,DE 18 A 29 AÑOS,269
CUSCO,2024,FEMENINO,DE 30 A 59 AÑOS,410
CUSCO,2024,FEMENINO,DE 60 A MÁS AÑOS,110
HUANCAVELICA,2008,MASCULINO,MENOR DE 18 AÑOS,12
HUANCAVELICA,2008,MASCULINO,MAYOR DE 18 AÑOS,24
HUANCAVELICA,2008,FEMENINO,MENOR DE 18 AÑOS,5
HUANCAVELICA,2008,FEMENINO,MAYOR DE 18 AÑOS,32
HUANCAVELICA,2009,MASCULINO,MENOR DE 18 AÑOS,21
HUANCAVELICA,2009,MASCULINO,MAYOR DE 18 AÑOS,80
HUANCAVELICA,2009,FEMENINO,MENOR DE 18 AÑOS,9
HUANCAVELICA,2009,FEMENINO,MAYOR DE 18 AÑOS,54
HUANCAVELICA,2010,MASCULINO,DE 0 A 5 AÑOS,5
HUANCAVELICA,2010,MASCULINO,DE 6 A 12 AÑOS,2
HUANCAVELICA,2010,MASCULINO,DE 13 A 18 AÑOS,8
HUANCAVELICA,2010,MASCULINO,DE 19 A 25 AÑOS,25
HUANCAVELICA,2010,MASCULINO,DE 26 A 60 AÑOS,28
HUANCAVELICA,2010,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2010,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2010,FEMENINO,DE 6 A 12 AÑOS,2
HUANCAVELICA,2010,FEMENINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2010,FEMENINO,DE 19 A 25 AÑOS,9
HUANCAVELICA,2010,FEMENINO,DE 26 A 60 AÑOS,12
HUANCAVELICA,2010,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2011,MASCULINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2011,MASCULINO,DE 6 A 12 AÑOS,9
HUANCAVELICA,2011,MASCULINO,DE 13 A 18 AÑOS,3
HUANCAVELICA,2011,MASCULINO,DE 19 A 25 AÑOS,9
HUANCAVELICA,2011,MASCULINO,DE 26 A 60 AÑOS,12
HUANCAVELICA,2011,MASCULINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2011,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 19 A 25 AÑOS,1
HUANCAVELICA,2011,FEMENINO,DE 26 A 60 AÑOS,3
HUANCAVELICA,2011,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2012,MASCULINO,DE 0 A 5 AÑOS,5
HUANCAVELICA,2012,MASCULINO,DE 6 A 12 AÑOS,7
HUANCAVELICA,2012,MASCULINO,DE 13 A 18 AÑOS,8
HUANCAVELICA,2012,MASCULINO,DE 19 A 25 AÑOS,82
HUANCAVELICA,2012,MASCULINO,DE 26 A 60 AÑOS,59
HUANCAVELICA,2012,MASCULINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2012,FEMENINO,DE 0 A 5 AÑOS,8
HUANCAVELICA,2012,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2012,FEMENINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2012,FEMENINO,DE 19 A 25 AÑOS,34
HUANCAVELICA,2012,FEMENINO,DE 26 A 60 AÑOS,15
HUANCAVELICA,2012,FEMENINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2013,MASCULINO,DE 0 A 5 AÑOS,5
HUANCAVELICA,2013,MASCULINO,DE 6 A 12 AÑOS,8
HUANCAVELICA,2013,MASCULINO,DE 13 A 18 AÑOS,10
HUANCAVELICA,2013,MASCULINO,DE 19 A 25 AÑOS,29
HUANCAVELICA,2013,MASCULINO,DE 26 A 60 AÑOS,79
HUANCAVELICA,2013,MASCULINO,DE 60 A MÁS AÑOS,9
HUANCAVELICA,2013,FEMENINO,DE 0 A 5 AÑOS,3
HUANCAVELICA,2013,FEMENINO,DE 6 A 12 AÑOS,1
HUANCAVELICA,2013,FEMENINO,DE 13 A 18 AÑOS,10
HUANCAVELICA,2013,FEMENINO,DE 19 A 25 AÑOS,12
HUANCAVELICA,2013,FEMENINO,DE 26 A 60 AÑOS,47
HUANCAVELICA,2013,FEMENINO,DE 60 A MÁS AÑOS,4
HUANCAVELICA,2014,MASCULINO,DE 0 A 5 AÑOS,8
HUANCAVELICA,2014,MASCULINO,DE 6 A 12 AÑOS,10
HUANCAVELICA,2014,MASCULINO,DE 13 A 18 AÑOS,19
HUANCAVELICA,2014,MASCULINO,DE 19 A 25 AÑOS,87
HUANCAVELICA,2014,MASCULINO,DE 26 A 60 AÑOS,194
HUANCAVELICA,2014,MASCULINO,DE 60 A MÁS AÑOS,3
HUANCAVELICA,2014,FEMENINO,DE 0 A 5 AÑOS,8
HUANCAVELICA,2014,FEMENINO,DE 6 A 12 AÑOS,6
HUANCAVELICA,2014,FEMENINO,DE 13 A 18 AÑOS,17
HUANCAVELICA,2014,FEMENINO,DE 19 A 25 AÑOS,29
HUANCAVELICA,2014,FEMENINO,DE 26 A 60 AÑOS,70
HUANCAVELICA,2014,FEMENINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2015,MASCULINO,DE 0 A 5 AÑOS,20
HUANCAVELICA,2015,MASCULINO,DE 6 A 12 AÑOS,13
HUANCAVELICA,2015,MASCULINO,DE 13 A 18 AÑOS,17
HUANCAVELICA,2015,MASCULINO,DE 19 A 25 AÑOS,103
HUANCAVELICA,2015,MASCULINO,DE 26 A 60 AÑOS,146
HUANCAVELICA,2015,MASCULINO,DE 60 A MÁS AÑOS,8
HUANCAVELICA,2015,FEMENINO,DE 0 A 5 AÑOS,6
HUANCAVELICA,2015,FEMENINO,DE 6 A 12 AÑOS,10
HUANCAVELICA,2015,FEMENINO,DE 13 A 18 AÑOS,16
HUANCAVELICA,2015,FEMENINO,DE 19 A 25 AÑOS,35
HUANCAVELICA,2015,FEMENINO,DE 26 A 60 AÑOS,61
HUANCAVELICA,2015,FEMENINO,DE 60 A MÁS AÑOS,6
HUANCAVELICA,2016,MASCULINO,DE 0 A 5 AÑOS,29
HUANCAVELICA,2016,MASCULINO,DE 6 A 12 AÑOS,10
HUANCAVELICA,2016,MASCULINO,DE 13 A 18 AÑOS,27
HUANCAVELICA,2016,MASCULINO,DE 19 A 25 AÑOS,53
HUANCAVELICA,2016,MASCULINO,DE 26 A 60 AÑOS,80
HUANCAVELICA,2016,MASCULINO,DE 60 A MÁS AÑOS,10
HUANCAVELICA,2016,FEMENINO,DE 0 A 5 AÑOS,10
HUANCAVELICA,2016,FEMENINO,DE 6 A 12 AÑOS,6
HUANCAVELICA,2016,FEMENINO,DE 13 A 18 AÑOS,5
HUANCAVELICA,2016,FEMENINO,DE 19 A 25 AÑOS,12
HUANCAVELICA,2016,FEMENINO,DE 26 A 60 AÑOS,68
HUANCAVELICA,2016,FEMENINO,DE 60 A MÁS AÑOS,10
HUANCAVELICA,2017,MASCULINO,DE 0 A 5 AÑOS,36
HUANCAVELICA,2017,MASCULINO,DE 6 A 12 AÑOS,9
HUANCAVELICA,2017,MASCULINO,DE 13 A 18 AÑOS,22
HUANCAVELICA,2017,MASCULINO,DE 19 A 25 AÑOS,32
HUANCAVELICA,2017,MASCULINO,DE 26 A 60 AÑOS,78
HUANCAVELICA,2017,MASCULINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2017,FEMENINO,DE 0 A 5 AÑOS,8
HUANCAVELICA,2017,FEMENINO,DE 6 A 12 AÑOS,1
HUANCAVELICA,2017,FEMENINO,DE 13 A 18 AÑOS,4
HUANCAVELICA,2017,FEMENINO,DE 19 A 25 AÑOS,26
HUANCAVELICA,2017,FEMENINO,DE 26 A 60 AÑOS,45
HUANCAVELICA,2017,FEMENINO,DE 60 A MÁS AÑOS,3
HUANCAVELICA,2018,MASCULINO,DE 0 A 5 AÑOS,4
HUANCAVELICA,2018,MASCULINO,DE 6 A 11 AÑOS,13
HUANCAVELICA,2018,MASCULINO,DE 12 A 17 AÑOS,14
HUANCAVELICA,2018,MASCULINO,DE 18 A 29 AÑOS,79
HUANCAVELICA,2018,MASCULINO,DE 30 A 59 AÑOS,70
HUANCAVELICA,2018,MASCULINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2018,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2018,FEMENINO,DE 6 A 11 AÑOS,4
HUANCAVELICA,2018,FEMENINO,DE 12 A 17 AÑOS,14
HUANCAVELICA,2018,FEMENINO,DE 18 A 29 AÑOS,32
HUANCAVELICA,2018,FEMENINO,DE 30 A 59 AÑOS,44
HUANCAVELICA,2018,FEMENINO,DE 60 A MÁS AÑOS,4
HUANCAVELICA,2019,MASCULINO,DE 0 A 5 AÑOS,11
HUANCAVELICA,2019,MASCULINO,DE 6 A 11 AÑOS,7
HUANCAVELICA,2019,MASCULINO,DE 12 A 17 AÑOS,12
HUANCAVELICA,2019,MASCULINO,DE 18 A 29 AÑOS,81
HUANCAVELICA,2019,MASCULINO,DE 30 A 59 AÑOS,106
HUANCAVELICA,2019,MASCULINO,DE 60 A MÁS AÑOS,7
HUANCAVELICA,2019,FEMENINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2019,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2019,FEMENINO,DE 12 A 17 AÑOS,5
HUANCAVELICA,2019,FEMENINO,DE 18 A 29 AÑOS,46
HUANCAVELICA,2019,FEMENINO,DE 30 A 59 AÑOS,41
HUANCAVELICA,2019,FEMENINO,DE 60 A MÁS AÑOS,7
HUANCAVELICA,2020,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2020,MASCULINO,DE 6 A 11 AÑOS,2
HUANCAVELICA,2020,MASCULINO,DE 12 A 17 AÑOS,3
HUANCAVELICA,2020,MASCULINO,DE 18 A 29 AÑOS,63
HUANCAVELICA,2020,MASCULINO,DE 30 A 59 AÑOS,75
HUANCAVELICA,2020,MASCULINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2020,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2020,FEMENINO,DE 6 A 11 AÑOS,1
HUANCAVELICA,2020,FEMENINO,DE 12 A 17 AÑOS,3
HUANCAVELICA,2020,FEMENINO,DE 18 A 29 AÑOS,31
HUANCAVELICA,2020,FEMENINO,DE 30 A 59 AÑOS,24
HUANCAVELICA,2020,FEMENINO,DE 60 A MÁS AÑOS,3
HUANCAVELICA,2021,MASCULINO,DE 0 A 5 AÑOS,13
HUANCAVELICA,2021,MASCULINO,DE 6 A 11 AÑOS,4
HUANCAVELICA,2021,MASCULINO,DE 12 A 17 AÑOS,9
HUANCAVELICA,2021,MASCULINO,DE 18 A 29 AÑOS,86
HUANCAVELICA,2021,MASCULINO,DE 30 A 59 AÑOS,80
HUANCAVELICA,2021,MASCULINO,DE 60 A MÁS AÑOS,15
HUANCAVELICA,2021,FEMENINO,DE 0 A 5 AÑOS,9
HUANCAVELICA,2021,FEMENINO,DE 6 A 11 AÑOS,11
HUANCAVELICA,2021,FEMENINO,DE 12 A 17 AÑOS,7
HUANCAVELICA,2021,FEMENINO,DE 18 A 29 AÑOS,51
HUANCAVELICA,2021,FEMENINO,DE 30 A 59 AÑOS,41
HUANCAVELICA,2021,FEMENINO,DE 60 A MÁS AÑOS,14
HUANCAVELICA,2022,MASCULINO,DE 0 A 5 AÑOS,10
HUANCAVELICA,2022,MASCULINO,DE 6 A 11 AÑOS,7
HUANCAVELICA,2022,MASCULINO,DE 12 A 17 AÑOS,16
HUANCAVELICA,2022,MASCULINO,DE 18 A 29 AÑOS,88
HUANCAVELICA,2022,MASCULINO,DE 30 A 59 AÑOS,71
HUANCAVELICA,2022,MASCULINO,DE 60 A MÁS AÑOS,6
HUANCAVELICA,2022,FEMENINO,DE 0 A 5 AÑOS,7
HUANCAVELICA,2022,FEMENINO,DE 6 A 11 AÑOS,9
HUANCAVELICA,2022,FEMENINO,DE 12 A 17 AÑOS,9
HUANCAVELICA,2022,FEMENINO,DE 18 A 29 AÑOS,42
HUANCAVELICA,2022,FEMENINO,DE 30 A 59 AÑOS,48
HUANCAVELICA,2022,FEMENINO,DE 60 A MÁS AÑOS,11
HUANCAVELICA,2023,MASCULINO,DE 0 A 5 AÑOS,11
HUANCAVELICA,2023,MASCULINO,DE 6 A 11 AÑOS,9
HUANCAVELICA,2023,MASCULINO,DE 12 A 17 AÑOS,29
HUANCAVELICA,2023,MASCULINO,DE 18 A 29 AÑOS,183
HUANCAVELICA,2023,MASCULINO,DE 30 A 59 AÑOS,62
HUANCAVELICA,2023,MASCULINO,DE 60 A MÁS AÑOS,11
HUANCAVELICA,2023,FEMENINO,DE 0 A 5 AÑOS,13
HUANCAVELICA,2023,FEMENINO,DE 6 A 11 AÑOS,7
HUANCAVELICA,2023,FEMENINO,DE 12 A 17 AÑOS,26
HUANCAVELICA,2023,FEMENINO,DE 18 A 29 AÑOS,51
HUANCAVELICA,2023,FEMENINO,DE 30 A 59 AÑOS,25
HUANCAVELICA,2023,FEMENINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2024,MASCULINO,DE 0 A 5 AÑOS,14
HUANCAVELICA,2024,MASCULINO,DE 6 A 11 AÑOS,4
HUANCAVELICA,2024,MASCULINO,DE 12 A 17 AÑOS,19
HUANCAVELICA,2024,MASCULINO,DE 18 A 29 AÑOS,135
HUANCAVELICA,2024,MASCULINO,DE 30 A 59 AÑOS,53
HUANCAVELICA,2024,MASCULINO,DE 60 A MÁS AÑOS,9
HUANCAVELICA,2024,FEMENINO,DE 0 A 5 AÑOS,14
HUANCAVELICA,2024,FEMENINO,DE 6 A 11 AÑOS,3
HUANCAVELICA,2024,FEMENINO,DE 12 A 17 AÑOS,20
HUANCAVELICA,2024,FEMENINO,DE 18 A 29 AÑOS,31
HUANCAVELICA,2024,FEMENINO,DE 30 A 59 AÑOS,30
HUANCAVELICA,2024,FEMENINO,DE 60 A MÁS AÑOS,5
HUANUCO,2008,MASCULINO,MENOR DE 18 AÑOS,30
HUANUCO,2008,MASCULINO,MAYOR DE 18 AÑOS,114
HUANUCO,2008,FEMENINO,MENOR DE 18 AÑOS,11
HUANUCO,2008,FEMENINO,MAYOR DE 18 AÑOS,63
HUANUCO,2009,MASCULINO,MENOR DE 18 AÑOS,80
HUANUCO,2009,MASCULINO,MAYOR DE 18 AÑOS,264
HUANUCO,2009,FEMENINO,MENOR DE 18 AÑOS,17
HUANUCO,2009,FEMENINO,MAYOR DE 18 AÑOS,99
HUANUCO,2010,MASCULINO,DE 0 A 5 AÑOS,1
HUANUCO,2010,MASCULINO,DE 6 A 12 AÑOS,7
HUANUCO,2010,MASCULINO,DE 13 A 18 AÑOS,12
HUANUCO,2010,MASCULINO,DE 19 A 25 AÑOS,56
HUANUCO,2010,MASCULINO,DE 26 A 60 AÑOS,176
HUANUCO,2010,MASCULINO,DE 60 A MÁS AÑOS,11
HUANUCO,2010,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2010,FEMENINO,DE 6 A 12 AÑOS,7
HUANUCO,2010,FEMENINO,DE 13 A 18 AÑOS,8
HUANUCO,2010,FEMENINO,DE 19 A 25 AÑOS,25
HUANUCO,2010,FEMENINO,DE 26 A 60 AÑOS,36
HUANUCO,2010,FEMENINO,DE 60 A MÁS AÑOS,3
HUANUCO,2011,MASCULINO,DE 0 A 5 AÑOS,53
HUANUCO,2011,MASCULINO,DE 6 A 12 AÑOS,24
HUANUCO,2011,MASCULINO,DE 13 A 18 AÑOS,59
HUANUCO,2011,MASCULINO,DE 19 A 25 AÑOS,110
HUANUCO,2011,MASCULINO,DE 26 A 60 AÑOS,175
HUANUCO,2011,MASCULINO,DE 60 A MÁS AÑOS,2
HUANUCO,2011,FEMENINO,DE 0 A 5 AÑOS,4
HUANUCO,2011,FEMENINO,DE 6 A 12 AÑOS,5
HUANUCO,2011,FEMENINO,DE 13 A 18 AÑOS,5
HUANUCO,2011,FEMENINO,DE 19 A 25 AÑOS,46
HUANUCO,2011,FEMENINO,DE 26 A 60 AÑOS,53
HUANUCO,2011,FEMENINO,DE 60 A MÁS AÑOS,0
HUANUCO,2012,MASCULINO,DE 0 A 5 AÑOS,18
HUANUCO,2012,MASCULINO,DE 6 A 12 AÑOS,27
HUANUCO,2012,MASCULINO,DE 13 A 18 AÑOS,75
HUANUCO,2012,MASCULINO,DE 19 A 25 AÑOS,245
HUANUCO,2012,MASCULINO,DE 26 A 60 AÑOS,182
HUANUCO,2012,MASCULINO,DE 60 A MÁS AÑOS,47
HUANUCO,2012,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2012,FEMENINO,DE 6 A 12 AÑOS,10
HUANUCO,2012,FEMENINO,DE 13 A 18 AÑOS,85
HUANUCO,2012,FEMENINO,DE 19 A 25 AÑOS,78
HUANUCO,2012,FEMENINO,DE 26 A 60 AÑOS,58
HUANUCO,2012,FEMENINO,DE 60 A MÁS AÑOS,6
HUANUCO,2013,MASCULINO,DE 0 A 5 AÑOS,18
HUANUCO,2013,MASCULINO,DE 6 A 12 AÑOS,13
HUANUCO,2013,MASCULINO,DE 13 A 18 AÑOS,81
HUANUCO,2013,MASCULINO,DE 19 A 25 AÑOS,199
HUANUCO,2013,MASCULINO,DE 26 A 60 AÑOS,293
HUANUCO,2013,MASCULINO,DE 60 A MÁS AÑOS,61
HUANUCO,2013,FEMENINO,DE 0 A 5 AÑOS,11
HUANUCO,2013,FEMENINO,DE 6 A 12 AÑOS,20
HUANUCO,2013,FEMENINO,DE 13 A 18 AÑOS,49
HUANUCO,2013,FEMENINO,DE 19 A 25 AÑOS,64
HUANUCO,2013,FEMENINO,DE 26 A 60 AÑOS,73
HUANUCO,2013,FEMENINO,DE 60 A MÁS AÑOS,8
HUANUCO,2014,MASCULINO,DE 0 A 5 AÑOS,27
HUANUCO,2014,MASCULINO,DE 6 A 12 AÑOS,85
HUANUCO,2014,MASCULINO,DE 13 A 18 AÑOS,226
HUANUCO,2014,MASCULINO,DE 19 A 25 AÑOS,334
HUANUCO,2014,MASCULINO,DE 26 A 60 AÑOS,406
HUANUCO,2014,MASCULINO,DE 60 A MÁS AÑOS,73
HUANUCO,2014,FEMENINO,DE 0 A 5 AÑOS,33
HUANUCO,2014,FEMENINO,DE 6 A 12 AÑOS,72
HUANUCO,2014,FEMENINO,DE 13 A 18 AÑOS,103
HUANUCO,2014,FEMENINO,DE 19 A 25 AÑOS,143
HUANUCO,2014,FEMENINO,DE 26 A 60 AÑOS,133
HUANUCO,2014,FEMENINO,DE 60 A MÁS AÑOS,37
HUANUCO,2015,MASCULINO,DE 0 A 5 AÑOS,11
HUANUCO,2015,MASCULINO,DE 6 A 12 AÑOS,44
HUANUCO,2015,MASCULINO,DE 13 A 18 AÑOS,92
HUANUCO,2015,MASCULINO,DE 19 A 25 AÑOS,190
HUANUCO,2015,MASCULINO,DE 26 A 60 AÑOS,282
HUANUCO,2015,MASCULINO,DE 60 A MÁS AÑOS,38
HUANUCO,2015,FEMENINO,DE 0 A 5 AÑOS,13
HUANUCO,2015,FEMENINO,DE 6 A 12 AÑOS,42
HUANUCO,2015,FEMENINO,DE 13 A 18 AÑOS,60
HUANUCO,2015,FEMENINO,DE 19 A 25 AÑOS,117
HUANUCO,2015,FEMENINO,DE 26 A 60 AÑOS,117
HUANUCO,2015,FEMENINO,DE 60 A MÁS AÑOS,13
HUANUCO,2016,MASCULINO,DE 0 A 5 AÑOS,1
HUANUCO,2016,MASCULINO,DE 6 A 12 AÑOS,31
HUANUCO,2016,MASCULINO,DE 13 A 18 AÑOS,60
HUANUCO,2016,MASCULINO,DE 19 A 25 AÑOS,140
HUANUCO,2016,MASCULINO,DE 26 A 60 AÑOS,164
HUANUCO,2016,MASCULINO,DE 60 A MÁS AÑOS,38
HUANUCO,2016,FEMENINO,DE 0 A 5 AÑOS,11
HUANUCO,2016,FEMENINO,DE 6 A 12 AÑOS,26
HUANUCO,2016,FEMENINO,DE 13 A 18 AÑOS,61
HUANUCO,2016,FEMENINO,DE 19 A 25 AÑOS,108
HUANUCO,2016,FEMENINO,DE 26 A 60 AÑOS,71
HUANUCO,2016,FEMENINO,DE 60 A MÁS AÑOS,21
HUANUCO,2017,MASCULINO,DE 0 A 5 AÑOS,11
HUANUCO,2017,MASCULINO,DE 6 A 12 AÑOS,28
HUANUCO,2017,MASCULINO,DE 13 A 18 AÑOS,66
HUANUCO,2017,MASCULINO,DE 19 A 25 AÑOS,217
HUANUCO,2017,MASCULINO,DE 26 A 60 AÑOS,364
HUANUCO,2017,MASCULINO,DE 60 A MÁS AÑOS,49
HUANUCO,2017,FEMENINO,DE 0 A 5 AÑOS,1
HUANUCO,2017,FEMENINO,DE 6 A 12 AÑOS,12
HUANUCO,2017,FEMENINO,DE 13 A 18 AÑOS,70
HUANUCO,2017,FEMENINO,DE 19 A 25 AÑOS,145
HUANUCO,2017,FEMENINO,DE 26 A 60 AÑOS,94
HUANUCO,2017,FEMENINO,DE 60 A MÁS AÑOS,16
HUANUCO,2018,MASCULINO,DE 0 A 5 AÑOS,13
HUANUCO,2018,MASCULINO,DE 6 A 11 AÑOS,21
HUANUCO,2018,MASCULINO,DE 12 A 17 AÑOS,40
HUANUCO,2018,MASCULINO,DE 18 A 29 AÑOS,228
HUANUCO,2018,MASCULINO,DE 30 A 59 AÑOS,249
HUANUCO,2018,MASCULINO,DE 60 A MÁS AÑOS,26
HUANUCO,2018,FEMENINO,DE 0 A 5 AÑOS,11
HUANUCO,2018,FEMENINO,DE 6 A 11 AÑOS,13
HUANUCO,2018,FEMENINO,DE 12 A 17 AÑOS,28
HUANUCO,2018,FEMENINO,DE 18 A 29 AÑOS,106
HUANUCO,2018,FEMENINO,DE 30 A 59 AÑOS,84
HUANUCO,2018,FEMENINO,DE 60 A MÁS AÑOS,9
HUANUCO,2019,MASCULINO,DE 0 A 5 AÑOS,15
HUANUCO,2019,MASCULINO,DE 6 A 11 AÑOS,31
HUANUCO,2019,MASCULINO,DE 12 A 17 AÑOS,38
HUANUCO,2019,MASCULINO,DE 18 A 29 AÑOS,298
HUANUCO,2019,MASCULINO,DE 30 A 59 AÑOS,219
HUANUCO,2019,MASCULINO,DE 60 A MÁS AÑOS,34
HUANUCO,2019,FEMENINO,DE 0 A 5 AÑOS,15
HUANUCO,2019,FEMENINO,DE 6 A 11 AÑOS,16
HUANUCO,2019,FEMENINO,DE 12 A 17 AÑOS,30
HUANUCO,2019,FEMENINO,DE 18 A 29 AÑOS,112
HUANUCO,2019,FEMENINO,DE 30 A 59 AÑOS,85
HUANUCO,2019,FEMENINO,DE 60 A MÁS AÑOS,21
HUANUCO,2020,MASCULINO,DE 0 A 5 AÑOS,13
HUANUCO,2020,MASCULINO,DE 6 A 11 AÑOS,29
HUANUCO,2020,MASCULINO,DE 12 A 17 AÑOS,29
HUANUCO,2020,MASCULINO,DE 18 A 29 AÑOS,251
HUANUCO,2020,MASCULINO,DE 30 A 59 AÑOS,183
HUANUCO,2020,MASCULINO,DE 60 A MÁS AÑOS,24
HUANUCO,2020,FEMENINO,DE 0 A 5 AÑOS,6
HUANUCO,2020,FEMENINO,DE 6 A 11 AÑOS,12
HUANUCO,2020,FEMENINO,DE 12 A 17 AÑOS,31
HUANUCO,2020,FEMENINO,DE 18 A 29 AÑOS,127
HUANUCO,2020,FEMENINO,DE 30 A 59 AÑOS,77
HUANUCO,2020,FEMENINO,DE 60 A MÁS AÑOS,8
HUANUCO,2021,MASCULINO,DE 0 A 5 AÑOS,25
HUANUCO,2021,MASCULINO,DE 6 A 11 AÑOS,27
HUANUCO,2021,MASCULINO,DE 12 A 17 AÑOS,53
HUANUCO,2021,MASCULINO,DE 18 A 29 AÑOS,255
HUANUCO,2021,MASCULINO,DE 30 A 59 AÑOS,282
HUANUCO,2021,MASCULINO,DE 60 A MÁS AÑOS,61
HUANUCO,2021,FEMENINO,DE 0 A 5 AÑOS,14
HUANUCO,2021,FEMENINO,DE 6 A 11 AÑOS,26
HUANUCO,2021,FEMENINO,DE 12 A 17 AÑOS,28
HUANUCO,2021,FEMENINO,DE 18 A 29 AÑOS,94
HUANUCO,2021,FEMENINO,DE 30 A 59 AÑOS,108
HUANUCO,2021,FEMENINO,DE 60 A MÁS AÑOS,30
HUANUCO,2022,MASCULINO,DE 0 A 5 AÑOS,19
HUANUCO,2022,MASCULINO,DE 6 A 11 AÑOS,23
HUANUCO,2022,MASCULINO,DE 12 A 17 AÑOS,57
HUANUCO,2022,MASCULINO,DE 18 A 29 AÑOS,250
HUANUCO,2022,MASCULINO,DE 30 A 59 AÑOS,316
HUANUCO,2022,MASCULINO,DE 60 A MÁS AÑOS,62
HUANUCO,2022,FEMENINO,DE 0 A 5 AÑOS,11
