departamento,anio,atributo,conductores
MADRE DE DIOS,2024,LICENCIA PROFESIONAL,75
MADRE DE DIOS,2024,LICENCIA PARTICULAR,75
MADRE DE DIOS,2024,LICENCIA MILITAR,21
MADRE DE DIOS,2024,SIN LICENCIA,138
MADRE DE DIOS,2024,LICENCIA DE VEHÍCULO MENOR,1
MADRE DE DIOS,2024,LICENCIA EXTRANJERA,183
MOQUEGUA,2008,MASCULINO MENOR DE 18 AÑOS,2
MOQUEGUA,2008,MASCULINO MAYOR DE 18 AÑOS,671
MOQUEGUA,2008,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2008,FEMENINO MAYOR DE 18 AÑOS,37
MOQUEGUA,2008,LICENCIA PROFESIONAL,391
MOQUEGUA,2008,LICENCIA PARTICULAR,129
MOQUEGUA,2008,LICENCIA MILITAR,12
MOQUEGUA,2008,SIN LICENCIA,169
MOQUEGUA,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),9
MOQUEGUA,2009,MASCULINO MENOR DE 18 AÑOS,63
MOQUEGUA,2009,MASCULINO MAYOR DE 18 AÑOS,785
MOQUEGUA,2009,FEMENINO MENOR DE 18 AÑOS,2
MOQUEGUA,2009,FEMENINO MAYOR DE 18 AÑOS,23
MOQUEGUA,2009,LICENCIA PROFESIONAL,479
MOQUEGUA,2009,LICENCIA PARTICULAR,265
MOQUEGUA,2009,LICENCIA MILITAR,19
MOQUEGUA,2009,SIN LICENCIA,97
MOQUEGUA,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),13
MOQUEGUA,2010,MASCULINO MENOR DE 18 AÑOS,2
MOQUEGUA,2010,MASCULINO ENTRE 19 A 25 AÑOS,85
MOQUEGUA,2010,MASCULINO ENTRE 26 Y 60 AÑOS,681
MOQUEGUA,2010,MASCULINO ENTRE 60 AÑOS A MÁS,17
MOQUEGUA,2010,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2010,FEMENINO ENTRE 19 A 25 AÑOS,5
MOQUEGUA,2010,FEMENINO ENTRE 26 A 60 AÑOS,28
MOQUEGUA,2010,FEMENINO ENTRE 60 AÑOS A MÁS,1
MOQUEGUA,2010,LICENCIA PROFESIONAL,513
MOQUEGUA,2010,LICENCIA PARTICULAR,206
MOQUEGUA,2010,LICENCIA MILITAR,3
MOQUEGUA,2010,SIN LICENCIA,87
MOQUEGUA,2010,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),10
MOQUEGUA,2011,MASCULINO MENOR DE 18 AÑOS,31
MOQUEGUA,2011,MASCULINO ENTRE 19 A 25 AÑOS,273
MOQUEGUA,2011,MASCULINO ENTRE 26 Y 60 AÑOS,583
MOQUEGUA,2011,MASCULINO ENTRE 60 AÑOS A MÁS,45
MOQUEGUA,2011,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2011,FEMENINO ENTRE 19 A 25 AÑOS,3
MOQUEGUA,2011,FEMENINO ENTRE 26 A 60 AÑOS,35
MOQUEGUA,2011,FEMENINO ENTRE 60 AÑOS A MÁS,0
MOQUEGUA,2011,LICENCIA PROFESIONAL,624
MOQUEGUA,2011,LICENCIA PARTICULAR,217
MOQUEGUA,2011,LICENCIA MILITAR,0
MOQUEGUA,2011,SIN LICENCIA,121
MOQUEGUA,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),8
MOQUEGUA,2012,MASCULINO MENOR DE 18 AÑOS,4
MOQUEGUA,2012,MASCULINO ENTRE 19 A 25 AÑOS,164
MOQUEGUA,2012,MASCULINO ENTRE 26 Y 60 AÑOS,720
MOQUEGUA,2012,MASCULINO ENTRE 60 AÑOS A MÁS,45
MOQUEGUA,2012,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2012,FEMENINO ENTRE 19 A 25 AÑOS,2
MOQUEGUA,2012,FEMENINO ENTRE 26 A 60 AÑOS,15
MOQUEGUA,2012,FEMENINO ENTRE 60 AÑOS A MÁS,0
MOQUEGUA,2012,LICENCIA PROFESIONAL,676
MOQUEGUA,2012,LICENCIA PARTICULAR,148
MOQUEGUA,2012,LICENCIA MILITAR,5
MOQUEGUA,2012,SIN LICENCIA,105
MOQUEGUA,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),16
MOQUEGUA,2013,MASCULINO MENOR DE 18 AÑOS,0
MOQUEGUA,2013,MASCULINO ENTRE 19 A 25 AÑOS,196
MOQUEGUA,2013,MASCULINO ENTRE 26 Y 60 AÑOS,814
MOQUEGUA,2013,MASCULINO ENTRE 60 AÑOS A MÁS,56
MOQUEGUA,2013,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2013,FEMENINO ENTRE 19 A 25 AÑOS,2
MOQUEGUA,2013,FEMENINO ENTRE 26 A 60 AÑOS,31
MOQUEGUA,2013,FEMENINO ENTRE 60 AÑOS A MÁS,1
MOQUEGUA,2013,LICENCIA PROFESIONAL,742
MOQUEGUA,2013,LICENCIA PARTICULAR,211
MOQUEGUA,2013,LICENCIA MILITAR,11
MOQUEGUA,2013,SIN LICENCIA,131
MOQUEGUA,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),5
MOQUEGUA,2014,MASCULINO MENOR DE 18 AÑOS,5
MOQUEGUA,2014,MASCULINO ENTRE 19 A 25 AÑOS,110
MOQUEGUA,2014,MASCULINO ENTRE 26 Y 60 AÑOS,596
MOQUEGUA,2014,MASCULINO ENTRE 60 AÑOS A MÁS,51
MOQUEGUA,2014,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2014,FEMENINO ENTRE 19 A 25 AÑOS,9
MOQUEGUA,2014,FEMENINO ENTRE 26 A 60 AÑOS,31
MOQUEGUA,2014,FEMENINO ENTRE 60 AÑOS A MÁS,0
MOQUEGUA,2014,LICENCIA PROFESIONAL,476
MOQUEGUA,2014,LICENCIA PARTICULAR,190
MOQUEGUA,2014,LICENCIA MILITAR,2
MOQUEGUA,2014,SIN LICENCIA,87
MOQUEGUA,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),47
MOQUEGUA,2015,MASCULINO MENOR DE 18 AÑOS,1
MOQUEGUA,2015,MASCULINO ENTRE 19 A 25 AÑOS,83
MOQUEGUA,2015,MASCULINO ENTRE 26 Y 60 AÑOS,574
MOQUEGUA,2015,MASCULINO ENTRE 60 AÑOS A MÁS,32
MOQUEGUA,2015,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2015,FEMENINO ENTRE 19 A 25 AÑOS,8
MOQUEGUA,2015,FEMENINO ENTRE 26 A 60 AÑOS,24
MOQUEGUA,2015,FEMENINO ENTRE 60 AÑOS A MÁS,1
MOQUEGUA,2015,SE DESCONOCE POR FUGA,12
MOQUEGUA,2015,LICENCIA PROFESIONAL,401
MOQUEGUA,2015,LICENCIA PARTICULAR,239
MOQUEGUA,2015,LICENCIA MILITAR,2
MOQUEGUA,2015,SIN LICENCIA,43
MOQUEGUA,2015,LICENCIA DE VEHÍCULO MENOR,34
MOQUEGUA,2015,LICENCIA EXTRANJERA,9
MOQUEGUA,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),7
MOQUEGUA,2016,MASCULINO MENOR DE 18 AÑOS,8
MOQUEGUA,2016,MASCULINO ENTRE 19 A 25 AÑOS,80
MOQUEGUA,2016,MASCULINO ENTRE 26 Y 60 AÑOS,539
MOQUEGUA,2016,MASCULINO ENTRE 60 AÑOS A MÁS,31
MOQUEGUA,2016,FEMENINO MENOR DE 18 AÑOS,0
MOQUEGUA,2016,FEMENINO ENTRE 19 A 25 AÑOS,11
MOQUEGUA,2016,FEMENINO ENTRE 26 A 60 AÑOS,12
MOQUEGUA,2016,FEMENINO ENTRE 60 AÑOS A MÁS,17
MOQUEGUA,2016,SE DESCONOCE POR FUGA,7
MOQUEGUA,2016,LICENCIA PROFESIONAL,343
MOQUEGUA,2016,LICENCIA PARTICULAR,219
MOQUEGUA,2016,LICENCIA MILITAR,0
MOQUEGUA,2016,SIN LICENCIA,35
MOQUEGUA,2016,LICENCIA DE VEHÍCULO MENOR,29
MOQUEGUA,2016,LICENCIA EXTRANJERA,9
MOQUEGUA,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),70
MOQUEGUA,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,6
MOQUEGUA,2017,MASCULINO ENTRE 19 A 25 AÑOS,113
MOQUEGUA,2017,MASCULINO ENTRE 26 Y 60 AÑOS,496
MOQUEGUA,2017,MASCULINO ENTRE 60 AÑOS A MÁS,72
MOQUEGUA,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,0
MOQUEGUA,2017,FEMENINO ENTRE 19 A 25 AÑOS,12
MOQUEGUA,2017,FEMENINO ENTRE 26 A 60 AÑOS,21
MOQUEGUA,2017,FEMENINO ENTRE 60 AÑOS A MÁS,3
MOQUEGUA,2017,SE DESCONOCE POR FUGA,59
MOQUEGUA,2017,LICENCIA PROFESIONAL,386
MOQUEGUA,2017,LICENCIA PARTICULAR,280
MOQUEGUA,2017,LICENCIA MILITAR,7
MOQUEGUA,2017,SIN LICENCIA,16
MOQUEGUA,2017,LICENCIA DE VEHÍCULO MENOR,32
MOQUEGUA,2017,LICENCIA EXTRANJERA,8
MOQUEGUA,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),53
MOQUEGUA,2018,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2018,ENTRE 18 A 29 AÑOS,192
MOQUEGUA,2018,ENTRE 30 Y 59 AÑOS,405
MOQUEGUA,2018,ENTRE 60 AÑOS A MÁS,67
MOQUEGUA,2018,ENTRE 12 Y 17 AÑOS,3
MOQUEGUA,2018,ENTRE 18 A 29 AÑOS,7
MOQUEGUA,2018,ENTRE 30 Y 59 AÑOS,18
MOQUEGUA,2018,ENTRE 60 AÑOS A MÁS,1
MOQUEGUA,2018,LICENCIA PROFESIONAL,509
MOQUEGUA,2018,LICENCIA PARTICULAR,139
MOQUEGUA,2018,LICENCIA MILITAR,2
MOQUEGUA,2018,SIN LICENCIA,16
MOQUEGUA,2018,LICENCIA DE VEHÍCULO MENOR,21
MOQUEGUA,2018,LICENCIA EXTRANJERA,12
MOQUEGUA,2019,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2019,ENTRE 18 A 29 AÑOS,189
MOQUEGUA,2019,ENTRE 30 Y 59 AÑOS,425
MOQUEGUA,2019,ENTRE 60 AÑOS A MÁS,70
MOQUEGUA,2019,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2019,ENTRE 18 A 29 AÑOS,3
MOQUEGUA,2019,ENTRE 30 Y 59 AÑOS,22
MOQUEGUA,2019,ENTRE 60 AÑOS A MÁS,4
MOQUEGUA,2019,LICENCIA PROFESIONAL,489
MOQUEGUA,2019,LICENCIA PARTICULAR,168
MOQUEGUA,2019,LICENCIA MILITAR,4
MOQUEGUA,2019,SIN LICENCIA,18
MOQUEGUA,2019,LICENCIA DE VEHÍCULO MENOR,33
MOQUEGUA,2019,LICENCIA EXTRANJERA,2
MOQUEGUA,2020,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2020,ENTRE 18 A 29 AÑOS,80
MOQUEGUA,2020,ENTRE 30 Y 59 AÑOS,322
MOQUEGUA,2020,ENTRE 60 AÑOS A MÁS,18
MOQUEGUA,2020,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2020,ENTRE 18 A 29 AÑOS,5
MOQUEGUA,2020,ENTRE 30 Y 59 AÑOS,9
MOQUEGUA,2020,ENTRE 60 AÑOS A MÁS,3
MOQUEGUA,2020,LICENCIA PROFESIONAL,218
MOQUEGUA,2020,LICENCIA PARTICULAR,189
MOQUEGUA,2020,LICENCIA MILITAR,4
MOQUEGUA,2020,SIN LICENCIA,5
MOQUEGUA,2020,LICENCIA DE VEHÍCULO MENOR,19
MOQUEGUA,2020,LICENCIA EXTRANJERA,2
MOQUEGUA,2021,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2021,ENTRE 18 A 29 AÑOS,114
MOQUEGUA,2021,ENTRE 30 Y 59 AÑOS,394
MOQUEGUA,2021,ENTRE 60 AÑOS A MÁS,47
MOQUEGUA,2021,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2021,ENTRE 18 A 29 AÑOS,12
MOQUEGUA,2021,ENTRE 30 Y 59 AÑOS,36
MOQUEGUA,2021,ENTRE 60 AÑOS A MÁS,4
MOQUEGUA,2021,LICENCIA PROFESIONAL,215
MOQUEGUA,2021,LICENCIA PARTICULAR,303
MOQUEGUA,2021,LICENCIA MILITAR,6
MOQUEGUA,2021,SIN LICENCIA,56
MOQUEGUA,2021,LICENCIA DE VEHÍCULO MENOR,23
MOQUEGUA,2021,LICENCIA EXTRANJERA,15
MOQUEGUA,2022,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2022,ENTRE 18 A 29 AÑOS,268
MOQUEGUA,2022,ENTRE 30 Y 59 AÑOS,448
MOQUEGUA,2022,ENTRE 60 AÑOS A MÁS,63
MOQUEGUA,2022,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2022,ENTRE 18 A 29 AÑOS,16
MOQUEGUA,2022,ENTRE 30 Y 59 AÑOS,26
MOQUEGUA,2022,ENTRE 60 AÑOS A MÁS,6
MOQUEGUA,2022,LICENCIA PROFESIONAL,257
MOQUEGUA,2022,LICENCIA PARTICULAR,341
MOQUEGUA,2022,LICENCIA MILITAR,5
MOQUEGUA,2022,SIN LICENCIA,87
MOQUEGUA,2022,LICENCIA DE VEHÍCULO MENOR,124
MOQUEGUA,2022,LICENCIA EXTRANJERA,19
MOQUEGUA,2023,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2023,ENTRE 18 A 29 AÑOS,339
MOQUEGUA,2023,ENTRE 30 Y 59 AÑOS,524
MOQUEGUA,2023,ENTRE 60 AÑOS A MÁS,79
MOQUEGUA,2023,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2023,ENTRE 18 A 29 AÑOS,5
MOQUEGUA,2023,ENTRE 30 Y 59 AÑOS,19
MOQUEGUA,2023,ENTRE 60 AÑOS A MÁS,4
MOQUEGUA,2023,LICENCIA PROFESIONAL,456
MOQUEGUA,2023,LICENCIA PARTICULAR,364
MOQUEGUA,2023,LICENCIA MILITAR,3
MOQUEGUA,2023,SIN LICENCIA,91
MOQUEGUA,2023,LICENCIA DE VEHÍCULO MENOR,15
MOQUEGUA,2023,LICENCIA EXTRANJERA,41
MOQUEGUA,2024,ENTRE 12 Y 17 AÑOS,0
MOQUEGUA,2024,ENTRE 18 A 29 AÑOS,136
MOQUEGUA,2024,ENTRE 30 Y 59 AÑOS,453
MOQUEGUA,2024,ENTRE 60 AÑOS A MÁS,70
MOQUEGUA,2024,ENTRE 12 Y 17 AÑOS,1
MOQUEGUA,2024,ENTRE 18 A 29 AÑOS,14
MOQUEGUA,2024,ENTRE 30 Y 59 AÑOS,23
MOQUEGUA,2024,ENTRE 60 AÑOS A MÁS,13
